timestamp,district,hour,day_of_week,month,temperature,rainfall,vehicle_count,avg_speed,road_capacity,is_holiday,is_weekend,special_event,road_type,lane_count,accidents_nearby,vehicle_type,congestion_level
2024-02-08 00:00:00,Nagapattinam,0,3,2,23,1.7,403,73,1500,0,0,0,expressway,7,0,bus,Low
2024-04-07 00:00:00,Nagapattinam,0,6,4,38,6.4,496,74,1500,0,1,0,expressway,7,0,bus,Low
2024-03-30 00:00:00,Karur,0,5,3,39,5.4,407,60,1200,0,1,0,highway,4,1,heavyvehicle,Medium
2024-12-09 00:00:00,Salem,0,0,12,26,1.3,538,12,500,0,0,0,local,3,0,bus,Critical
2024-10-15 00:00:00,Dharmapuri,0,1,10,25,1.4,399,86,1500,0,0,0,expressway,6,0,bus,Low
2024-05-04 00:00:00,Tiruvannamalai,0,5,5,38,2.0,424,39,800,0,1,0,arterial,3,0,heavyvehicle,Medium
2024-12-20 00:00:00,Karur,0,4,12,27,1.9,426,34,800,0,0,0,arterial,2,1,bus,Medium
2024-10-12 00:00:00,Nilgiris,0,5,10,30,1.1,514,36,800,0,1,0,arterial,3,0,bus,Medium
2024-07-30 00:00:00,Tenkasi,0,1,7,28,2.0,503,32,800,0,0,0,arterial,3,0,heavyvehicle,Medium
2024-03-03 00:00:00,Coimbatore,0,6,3,37,0.6,609,23,800,0,1,0,arterial,3,0,bus,High
2024-03-05 00:00:00,Kanyakumari,0,1,3,37,12.2,438,39,800,0,0,0,arterial,2,0,bus,Medium
2024-08-13 00:00:00,Kallakurichi,0,1,8,31,5.4,387,44,800,0,0,0,arterial,2,0,bus,Medium
2024-08-09 00:00:00,Krishnagiri,0,4,8,31,1.6,468,39,800,0,0,0,arterial,3,0,heavyvehicle,Medium
2024-02-18 00:00:00,Chengalpattu,0,6,2,27,0.5,501,32,800,0,1,0,arterial,2,0,heavyvehicle,Medium
2024-03-13 00:00:00,Ranipet,0,2,3,38,25.2,433,75,1500,0,0,0,expressway,7,3,heavyvehicle,Medium
2024-08-23 00:00:00,Tirunelveli,0,4,8,27,0.6,421,19,500,0,0,0,local,2,0,lcv,High
2024-01-10 00:00:00,Mayiladuthurai,0,2,1,29,0.3,454,16,500,0,0,0,local,2,0,lcv,High
2024-08-25 00:00:00,Karur,0,6,8,28,0.2,405,43,800,0,1,0,arterial,3,2,lcv,Medium
2024-04-09 00:00:00,Thoothukudi,0,1,4,37,0.5,450,30,800,0,0,0,arterial,3,0,bus,Medium
2024-03-09 00:00:00,Dharmapuri,0,5,3,36,1.6,496,53,1200,0,1,0,highway,5,0,heavyvehicle,Medium
2024-06-14 00:00:00,Namakkal,0,4,6,39,1.9,500,15,500,0,0,0,local,3,0,heavyvehicle,High
2024-07-07 00:00:00,Thanjavur,0,6,7,30,1.0,421,44,800,0,1,0,arterial,2,1,lcv,Medium
2024-07-24 00:00:00,Tiruvallur,0,2,7,30,5.4,410,38,800,0,0,0,arterial,3,0,bus,Medium
2024-06-06 00:00:00,Vellore,0,3,6,38,26.6,549,66,1500,0,0,0,expressway,6,0,bus,Medium
2024-03-04 00:00:00,Tiruppur,0,0,3,35,2.3,516,32,800,0,0,0,arterial,2,0,heavyvehicle,High
2024-02-02 00:00:00,Tiruppur,0,4,2,23,0.5,535,10,500,0,0,0,local,3,0,bus,Critical
2024-10-18 00:00:00,Mayiladuthurai,0,4,10,28,3.4,421,57,1200,0,0,0,highway,5,0,lcv,Low
2024-08-29 00:00:00,Tenkasi,0,3,8,31,12.9,382,41,800,0,0,0,arterial,2,0,bus,Medium
2024-06-07 00:00:00,Tiruppur,0,4,6,39,1.3,478,78,1500,0,0,0,expressway,7,0,bus,Low
2024-10-01 00:00:00,Thoothukudi,0,1,10,26,5.2,522,59,1200,0,0,0,highway,4,0,lcv,Low
2024-12-18 00:00:00,Dindigul,0,2,12,30,0.4,501,33,800,0,0,0,arterial,2,0,heavyvehicle,Medium
2024-12-02 00:00:00,Sivaganga,0,0,12,29,0.7,413,12,500,0,0,0,local,3,0,truck,High
2024-07-09 00:00:00,Tiruvallur,0,1,7,28,0.3,454,73,1500,0,0,0,expressway,7,0,heavyvehicle,Low
2024-11-28 00:00:00,Thoothukudi,0,3,11,31,1.5,496,32,800,0,0,0,arterial,2,2,lcv,High
2024-01-18 00:00:00,Coimbatore,0,3,1,28,3.5,582,52,1200,0,0,0,highway,4,0,heavyvehicle,Medium
2024-08-11 00:00:00,Virudhunagar,0,6,8,31,5.6,489,18,500,0,1,0,local,3,0,bus,High
2024-08-09 00:00:00,Tirupathur,0,4,8,31,3.8,485,63,1200,0,0,0,highway,4,1,bus,Medium
2024-10-14 00:00:00,Mayiladuthurai,0,0,10,25,0.0,394,65,1200,0,0,0,highway,4,0,bus,Low
2024-04-14 00:00:00,Tiruvallur,0,6,4,40,25.6,454,7,500,1,1,0,local,3,0,heavyvehicle,Critical
2024-01-25 00:00:00,Kancheepuram,0,3,1,23,0.2,406,23,500,0,0,0,local,3,0,truck,High
2024-07-04 00:00:00,Chennai,0,3,7,33,27.0,717,51,1200,0,0,0,highway,5,0,truck,High
2024-08-17 00:00:00,Tirupathur,0,5,8,30,1.6,515,14,500,0,1,0,local,3,0,truck,High
2024-09-12 00:00:00,Krishnagiri,0,3,9,29,6.8,444,77,1500,0,0,0,expressway,7,3,bus,Medium
2024-07-18 00:00:00,Tiruvannamalai,0,3,7,31,0.9,374,62,1200,0,0,0,highway,5,0,heavyvehicle,Low
2024-07-01 00:00:00,Tiruvannamalai,0,0,7,31,13.4,389,65,1200,0,0,0,highway,4,0,truck,Medium
2024-06-28 00:00:00,Mayiladuthurai,0,4,6,41,1.1,485,69,1500,0,0,1,expressway,6,0,bus,Low
2024-11-25 00:00:00,Chengalpattu,0,0,11,27,1.1,474,15,500,0,0,0,local,3,0,bus,High
2024-08-29 00:00:00,Tiruvannamalai,0,3,8,33,1.6,445,81,1500,0,0,0,expressway,7,0,bus,Low
2024-12-06 00:00:00,Ranipet,0,4,12,29,1.1,433,84,1500,0,0,0,expressway,6,2,bus,Medium
2024-01-23 00:00:00,Pudukkottai,0,1,1,25,0.5,496,7,500,0,0,0,local,2,1,lcv,High
2024-10-06 00:00:00,Thanjavur,0,6,10,31,0.9,406,21,500,0,1,0,local,3,0,bus,High
2024-02-24 00:00:00,Thoothukudi,0,5,2,26,2.6,371,65,1200,0,1,0,highway,5,1,truck,Medium
2024-09-25 00:00:00,Ramanathapuram,0,2,9,27,1.8,416,72,1500,0,0,0,expressway,6,1,lcv,Low
2024-12-13 00:00:00,Tiruvarur,0,4,12,27,12.2,445,73,1500,0,0,0,expressway,6,0,lcv,Low
2024-12-12 00:00:00,Tiruppur,0,3,12,31,0.2,553,57,1200,0,0,0,highway,4,0,bus,Medium
2024-02-20 00:00:00,Tenkasi,0,1,2,24,1.1,448,31,800,0,0,0,arterial,2,1,bus,Medium
2024-12-26 00:00:00,Theni,0,3,12,27,0.7,428,15,500,0,0,0,local,2,0,heavyvehicle,High
2024-06-18 00:00:00,Theni,0,1,6,35,0.5,432,11,500,0,0,0,local,2,0,heavyvehicle,High
2024-07-11 00:00:00,Sivaganga,0,3,7,27,12.9,463,12,500,0,0,0,local,2,0,truck,High
2024-08-29 00:00:00,Tirunelveli,0,3,8,33,1.6,441,71,1500,0,0,0,expressway,6,1,heavyvehicle,Medium
2024-06-28 00:00:00,Tirupathur,0,4,6,38,1.7,389,41,800,0,0,0,arterial,3,1,truck,Medium
2024-11-29 00:00:00,Theni,0,4,11,25,1.7,377,9,500,0,0,1,local,3,0,heavyvehicle,High
2024-01-25 00:00:00,Vellore,0,3,1,27,0.3,572,28,800,0,0,0,arterial,2,0,heavyvehicle,High
2024-12-09 00:00:00,Namakkal,0,0,12,25,1.4,487,49,1200,0,0,0,highway,4,2,truck,Medium
2024-12-07 00:00:00,Ramanathapuram,0,5,12,25,25.1,477,17,500,0,1,0,local,2,0,bus,High
2024-11-27 00:00:00,Ariyalur,0,2,11,25,1.5,385,82,1500,0,0,0,expressway,7,0,lcv,Low
2024-12-27 00:00:00,Ariyalur,0,4,12,27,0.8,407,79,1500,0,0,0,expressway,6,1,heavyvehicle,Low
2024-03-05 00:00:00,Cuddalore,0,1,3,37,0.1,470,62,1200,0,0,0,highway,4,0,lcv,Low
2024-02-22 00:00:00,Madurai,0,3,2,26,1.9,546,73,1500,0,0,0,expressway,7,0,heavyvehicle,Medium
2024-11-06 00:00:00,Chennai,0,2,11,27,2.0,708,48,1200,0,0,0,highway,5,1,bus,High
2024-07-06 00:00:00,Tiruvarur,0,5,7,28,0.8,418,28,800,0,1,0,arterial,2,0,heavyvehicle,Medium
2024-04-29 00:00:00,Kanyakumari,0,0,4,38,1.0,468,49,1200,0,0,0,highway,5,3,bus,Medium
2024-01-27 00:00:00,Dindigul,0,5,1,25,0.5,390,43,800,0,1,0,arterial,3,0,bus,Medium
2024-08-11 00:00:00,Madurai,0,6,8,27,13.4,495,10,500,0,1,0,local,3,0,bus,Critical
2024-05-19 00:00:00,Ariyalur,0,6,5,41,1.3,475,28,800,0,1,0,arterial,2,1,heavyvehicle,High
2024-08-18 00:00:00,Salem,0,6,8,28,5.8,591,9,500,0,1,0,local,2,0,truck,Critical
2024-04-13 00:00:00,Pudukkottai,0,5,4,41,5.1,500,29,800,0,1,0,arterial,3,0,lcv,Medium
2024-06-24 00:00:00,Kancheepuram,0,0,6,36,1.9,444,6,500,0,0,0,local,3,0,lcv,High
2024-06-25 00:00:00,Ramanathapuram,0,1,6,36,2.9,426,20,500,0,0,0,local,2,0,lcv,High
2024-06-09 00:00:00,Tenkasi,0,6,6,41,1.3,491,74,1500,0,1,0,expressway,7,0,bus,Low
2024-07-09 00:00:00,Tiruvannamalai,0,1,7,32,1.1,446,69,1500,0,0,0,expressway,6,0,truck,Low
2024-06-27 00:00:00,Kallakurichi,0,3,6,38,1.2,506,27,800,0,0,0,arterial,2,0,truck,Medium
2024-05-31 00:00:00,Madurai,0,4,5,38,0.9,606,51,1200,0,0,0,highway,4,0,truck,Medium
2024-07-21 00:00:00,Chengalpattu,0,6,7,28,1.1,495,81,1500,0,1,0,expressway,6,2,lcv,Medium
2024-01-25 00:00:00,Theni,0,3,1,25,13.3,404,61,1200,0,0,0,highway,5,0,lcv,Low
2024-05-04 00:00:00,Dindigul,0,5,5,41,0.1,488,72,1500,0,1,0,expressway,6,0,lcv,Low
2024-04-08 00:00:00,Madurai,0,0,4,39,26.1,508,31,800,0,0,0,arterial,2,0,truck,High
2024-08-21 00:00:00,Nilgiris,0,2,8,32,1.1,441,31,800,0,0,0,arterial,3,0,heavyvehicle,Medium
2024-03-01 00:00:00,Tiruppur,0,4,3,36,1.9,496,34,800,0,0,0,arterial,3,3,bus,High
2024-03-25 00:00:00,Salem,0,0,3,41,25.1,603,10,500,0,0,0,local,2,1,truck,Critical
2024-02-19 00:00:00,Kanyakumari,0,0,2,29,0.6,475,53,1200,0,0,0,highway,5,0,truck,Medium
2024-04-11 00:00:00,Pudukkottai,0,3,4,37,0.7,438,72,1500,0,0,0,expressway,7,0,heavyvehicle,Low
2024-06-28 00:00:00,Tiruvarur,0,4,6,39,1.0,412,67,1200,0,0,0,highway,4,0,truck,Low
2024-08-26 00:00:00,Chennai,0,0,8,28,6.1,754,34,1200,0,0,0,highway,5,1,lcv,High
2024-02-06 00:00:00,Namakkal,0,1,2,29,1.3,401,30,800,0,0,0,arterial,3,0,bus,Medium
2024-12-26 00:00:00,Karur,0,3,12,27,0.4,422,75,1500,0,0,0,expressway,7,0,bus,Low
2024-08-18 00:00:00,Kancheepuram,0,6,8,33,0.7,530,54,1200,0,1,0,highway,5,1,truck,Medium
2024-02-21 00:00:00,Kallakurichi,0,2,2,25,26.2,396,45,800,0,0,0,arterial,2,0,truck,Medium
2024-03-15 00:00:00,Virudhunagar,0,4,3,38,2.0,464,41,800,0,0,0,arterial,2,1,truck,Medium
2024-12-18 00:00:00,Dharmapuri,0,2,12,25,6.1,420,15,500,0,0,0,local,2,0,heavyvehicle,High
2024-12-08 00:00:00,Perambalur,0,6,12,30,1.7,459,72,1500,0,1,0,expressway,6,2,truck,Medium
2024-03-16 00:00:00,Tenkasi,0,5,3,41,1.4,459,17,500,0,1,0,local,3,0,lcv,High
2024-03-08 00:00:00,Kanyakumari,0,4,3,35,0.9,467,35,800,0,0,0,arterial,3,1,bus,Medium
2024-12-25 00:00:00,Theni,0,2,12,31,1.1,384,20,500,0,0,0,local,2,0,bus,High
2024-01-04 00:00:00,Tiruchirappalli,0,3,1,27,0.6,569,44,1200,0,0,0,highway,4,0,truck,Medium
2024-06-11 00:00:00,Tiruppur,0,1,6,36,13.6,433,42,800,0,0,0,arterial,2,0,lcv,Medium
2024-11-18 00:00:00,Erode,0,0,11,31,1.7,522,10,500,0,0,0,local,2,0,heavyvehicle,High
2024-10-08 00:00:00,Tirupathur,0,1,10,28,1.7,453,11,500,0,0,0,local,3,0,truck,High
2024-12-08 00:00:00,Thanjavur,0,6,12,26,3.7,508,53,1200,0,1,0,highway,4,0,truck,Medium
2024-01-01 00:00:00,Tiruvallur,0,0,1,26,5.5,445,61,1200,0,0,0,highway,5,0,lcv,Low
2024-05-21 00:00:00,Sivaganga,0,1,5,38,6.4,507,53,1200,0,0,0,highway,5,0,heavyvehicle,Medium
2024-09-23 00:00:00,Namakkal,0,0,9,32,3.3,519,60,1200,0,0,0,highway,4,0,truck,Medium
2024-03-12 00:00:00,Kanyakumari,0,1,3,41,0.5,513,80,1500,0,0,0,expressway,7,0,lcv,Low
2024-04-09 00:00:00,Thoothukudi,0,1,4,36,0.9,443,12,500,0,0,0,local,2,0,heavyvehicle,High
2024-06-01 00:00:00,Thanjavur,0,5,6,40,3.4,399,8,500,0,1,0,local,2,0,heavyvehicle,High
2024-12-20 00:00:00,Tenkasi,0,4,12,28,26.1,464,14,500,0,0,0,local,2,0,heavyvehicle,High
2024-03-01 00:00:00,Namakkal,0,4,3,41,1.5,381,33,800,0,0,0,arterial,3,0,bus,Medium
2024-04-11 00:00:00,Nagapattinam,0,3,4,35,1.2,489,9,500,0,0,0,local,3,0,lcv,High
2024-09-20 00:00:00,Virudhunagar,0,4,9,27,0.3,373,23,500,0,0,0,local,3,0,bus,Medium
2024-03-14 00:00:00,Tirunelveli,0,3,3,40,12.2,476,68,1500,0,0,0,expressway,7,0,heavyvehicle,Medium
2024-09-11 00:00:00,Chennai,0,2,9,27,1.7,676,44,1200,0,0,0,highway,5,2,lcv,High
2024-04-27 00:00:00,Ranipet,0,5,4,35,1.1,401,56,1200,0,1,0,highway,5,1,lcv,Medium
2024-05-30 00:00:00,Pudukkottai,0,3,5,36,0.0,454,18,500,0,0,0,local,3,0,lcv,High
2024-08-29 00:00:00,Salem,0,3,8,31,1.3,542,77,1500,0,0,0,expressway,7,2,heavyvehicle,Medium
2024-08-03 00:00:00,Namakkal,0,5,8,29,5.7,527,58,1200,0,1,0,highway,5,2,heavyvehicle,Medium
2024-08-31 00:00:00,Tiruppur,0,5,8,30,1.1,507,79,1500,0,1,0,expressway,7,0,lcv,Low
2024-07-28 00:00:00,Ranipet,0,6,7,27,1.5,490,83,1500,0,1,0,expressway,6,0,truck,Low
2024-01-09 00:00:00,Tirupathur,0,1,1,24,0.2,451,7,500,0,0,0,local,2,0,lcv,High
2024-05-25 00:00:00,Salem,0,5,5,39,1.0,544,17,500,0,1,0,local,2,1,bus,Critical
2024-12-12 00:00:00,Kallakurichi,0,3,12,26,1.9,499,5,500,0,0,0,local,2,0,heavyvehicle,High
2024-11-15 00:00:00,Nagapattinam,0,4,11,30,1.8,428,65,1200,0,0,0,highway,4,0,bus,Low
2024-12-25 00:00:00,Tirunelveli,0,2,12,25,0.2,478,63,1200,0,0,0,highway,5,1,lcv,Medium
2024-12-22 00:00:00,Kancheepuram,0,6,12,30,1.6,415,7,500,0,1,0,local,3,1,bus,High
2024-09-12 00:00:00,Ariyalur,0,3,9,31,0.9,402,32,800,0,0,0,arterial,2,0,bus,Medium
2024-11-30 00:00:00,Erode,0,5,11,25,2.1,412,36,800,0,1,0,arterial,2,0,truck,Medium
2024-09-20 00:00:00,Chennai,0,4,9,33,3.7,745,13,500,0,0,0,local,3,1,heavyvehicle,Critical
2024-03-26 00:00:00,Krishnagiri,0,1,3,40,26.1,386,74,1500,0,0,0,expressway,7,0,bus,Low
2024-10-09 00:00:00,Nilgiris,0,2,10,30,12.4,402,52,1200,0,0,0,highway,4,0,lcv,Medium
2024-12-19 00:00:00,Nagapattinam,0,3,12,26,13.0,434,63,1200,0,0,0,highway,5,0,lcv,Low
2024-08-24 00:00:00,Coimbatore,0,5,8,28,0.8,640,74,1500,0,1,0,expressway,7,1,bus,Medium
2024-09-29 00:00:00,Sivaganga,0,6,9,33,0.4,484,40,800,0,1,0,arterial,2,0,heavyvehicle,Medium
2024-04-27 00:00:00,Krishnagiri,0,5,4,37,25.3,488,58,1200,0,1,0,highway,4,0,truck,Medium
2024-11-15 00:00:00,Sivaganga,0,4,11,25,0.5,498,55,1200,0,0,0,highway,4,0,heavyvehicle,Medium
2024-01-14 00:00:00,Perambalur,0,6,1,26,1.1,392,19,500,1,1,0,local,3,0,lcv,High
2024-12-11 00:00:00,Thoothukudi,0,2,12,27,0.7,408,62,1200,0,0,0,highway,4,3,lcv,Medium
2024-05-29 00:00:00,Theni,0,2,5,40,0.8,462,81,1500,0,0,0,expressway,6,0,lcv,Low
2024-09-15 00:00:00,Kanyakumari,0,6,9,28,0.0,451,78,1500,0,1,1,expressway,6,0,bus,Low
2024-03-21 00:00:00,Vellore,0,3,3,36,13.0,440,40,800,0,0,0,arterial,3,0,heavyvehicle,Medium
2024-08-01 00:00:00,Karur,0,3,8,32,25.8,452,39,800,0,0,0,arterial,3,1,lcv,Medium
2024-06-05 00:00:00,Thanjavur,0,2,6,37,3.5,500,58,1200,0,0,0,highway,4,0,truck,Medium
2024-12-07 00:00:00,Pudukkottai,0,5,12,25,1.6,497,78,1500,0,1,0,expressway,6,0,heavyvehicle,Medium
2024-04-02 00:00:00,Namakkal,0,1,4,38,25.0,413,78,1500,0,0,0,expressway,7,2,bus,Medium
2024-09-16 00:00:00,Tiruppur,0,0,9,30,25.2,592,71,1500,0,0,0,expressway,6,1,truck,Medium
2024-03-02 00:00:00,Nilgiris,0,5,3,35,0.7,400,56,1200,0,1,0,highway,5,0,lcv,Low
