timestamp,district,hour,day_of_week,month,temperature,rainfall,vehicle_count,avg_speed,road_capacity,is_holiday,is_weekend,special_event,road_type,lane_count,accidents_nearby,vehicle_type,congestion_level
2024-04-18 01:00:00,Chennai,1,3,4,38,0.0,735,23,800,0,0,0,arterial,3,0,heavyvehicle,Critical
2024-08-08 04:00:00,Chennai,4,3,8,28,0.8,677,18,800,0,0,0,arterial,2,2,mixed,Critical
2024-05-18 05:00:00,Chennai,5,5,5,35,0.7,728,60,1500,0,1,0,expressway,6,0,2wheeler,Medium
2024-12-05 05:00:00,Chennai,5,3,12,27,0.7,676,49,1200,0,0,0,highway,4,1,3wheeler,High
2024-06-20 19:00:00,Chennai,19,3,6,40,0.4,937,25,1200,0,0,0,highway,4,2,heavyvehicle,Critical
2024-10-25 23:00:00,Chennai,23,4,10,30,1.0,749,67,1500,0,0,0,expressway,6,0,bus,Medium
2024-06-04 22:00:00,Chennai,22,1,6,41,13.6,693,21,800,0,0,0,arterial,3,0,truck,Critical
2024-01-26 08:00:00,Chennai,8,4,1,27,25.1,821,66,1500,0,0,0,expressway,6,1,cycle,Critical
2024-08-07 17:00:00,Chennai,17,2,8,28,5.6,914,12,500,0,0,0,local,3,0,cycle,Critical
2024-07-15 11:00:00,Chennai,11,0,7,30,1.0,658,64,1500,0,0,0,expressway,6,0,car,Medium
2024-03-02 02:00:00,Chennai,2,5,3,40,0.4,653,70,1500,0,1,0,expressway,7,0,truck,Medium
2024-03-03 13:00:00,Chennai,13,6,3,41,3.0,695,62,1500,0,1,1,expressway,7,0,car,Medium
2024-05-17 03:00:00,Chennai,3,4,5,39,13.9,650,17,800,0,0,0,arterial,2,0,car,Critical
2024-06-28 18:00:00,Chennai,18,4,6,38,0.9,893,40,1200,0,0,0,highway,5,0,2wheeler,High
2024-10-04 11:00:00,Chennai,11,4,10,26,5.7,659,5,500,0,0,0,local,3,0,car,Critical
2024-08-18 16:00:00,Chennai,16,6,8,28,26.3,698,17,500,0,1,0,local,3,0,car,Critical
2024-04-27 12:00:00,Chennai,12,5,4,36,1.4,637,73,1500,0,1,0,expressway,7,1,cycle,Medium
2024-03-12 14:00:00,Chennai,14,1,3,37,6.7,611,55,1200,0,0,0,highway,4,0,mixed,Medium
2024-08-11 05:00:00,Chennai,5,6,8,27,0.4,714,21,800,0,1,0,arterial,3,0,cycle,Critical
2024-07-15 03:00:00,Chennai,3,0,7,30,26.2,642,60,1500,0,0,0,expressway,7,0,truck,High
2024-04-06 22:00:00,Chennai,22,5,4,35,1.2,721,7,500,0,1,0,local,2,1,2wheeler,Critical
2024-09-24 08:00:00,Chennai,8,1,9,30,3.9,877,15,500,0,0,0,local,3,0,3wheeler,Critical
2024-05-27 10:00:00,Chennai,10,0,5,35,0.2,662,49,1200,0,0,0,highway,4,0,bus,High
2024-02-25 11:00:00,Chennai,11,6,2,26,1.9,632,63,1500,0,1,0,expressway,6,0,heavyvehicle,Medium
2024-03-02 05:00:00,Chennai,5,5,3,39,12.8,647,18,500,0,1,0,local,3,0,3wheeler,Critical
2024-01-20 16:00:00,Chennai,16,5,1,28,0.4,697,23,800,0,1,0,arterial,3,2,bus,Critical
2024-03-28 14:00:00,Chennai,14,3,3,38,12.3,662,48,1200,0,0,0,highway,4,0,2wheeler,Medium
2024-05-04 21:00:00,Chennai,21,5,5,36,1.3,707,64,1500,0,1,0,expressway,7,0,3wheeler,Medium
2024-07-15 15:00:00,Chennai,15,0,7,31,13.4,722,7,500,0,0,0,local,3,0,mixed,Critical
2024-04-25 22:00:00,Chennai,22,3,4,40,0.6,595,25,800,0,0,0,arterial,3,2,lcv,Critical
2024-11-13 12:00:00,Chennai,12,2,11,29,0.9,681,9,500,0,0,1,local,2,0,mixed,Critical
2024-05-22 01:00:00,Chennai,1,2,5,36,1.1,696,15,800,0,0,0,arterial,2,0,cycle,Critical
2024-04-24 09:00:00,Chennai,9,2,4,36,1.3,853,11,800,0,0,0,arterial,3,1,mixed,Critical
2024-07-09 01:00:00,Chennai,1,1,7,27,0.1,601,19,800,0,0,0,arterial,3,1,mixed,Critical
2024-06-08 10:00:00,Chennai,10,5,6,35,1.1,657,5,500,0,1,0,local,2,0,truck,Critical
2024-05-22 03:00:00,Chennai,3,2,5,37,0.3,617,5,500,0,0,0,local,2,0,2wheeler,Critical
2024-04-15 04:00:00,Chennai,4,0,4,39,1.3,619,56,1200,0,0,0,highway,4,0,truck,Medium
2024-04-20 09:00:00,Chennai,9,5,4,41,1.9,891,14,800,0,1,0,arterial,2,0,3wheeler,Critical
2024-03-17 03:00:00,Chennai,3,6,3,38,1.8,609,25,800,0,1,0,arterial,2,2,lcv,Critical
2024-08-10 20:00:00,Chennai,20,5,8,32,0.9,732,21,800,0,1,0,arterial,3,0,2wheeler,Critical
2024-05-09 19:00:00,Chennai,19,3,5,40,1.1,798,15,500,0,0,0,local,2,0,3wheeler,Critical
2024-08-20 11:00:00,Chennai,11,1,8,30,5.8,626,56,1200,0,0,0,highway,5,0,bus,Medium
2024-05-18 03:00:00,Chennai,3,5,5,36,5.5,715,49,1200,0,1,0,highway,4,0,mixed,High
2024-08-23 09:00:00,Chennai,9,4,8,29,3.6,869,64,1500,0,0,0,expressway,6,0,mixed,High
2024-09-23 11:00:00,Chennai,11,0,9,30,1.4,683,15,500,0,0,0,local,2,0,mixed,Critical
2024-01-04 05:00:00,Chennai,5,3,1,23,12.1,649,17,500,0,0,0,local,2,0,bus,Critical
2024-07-17 01:00:00,Chennai,1,2,7,33,26.0,696,26,800,0,0,0,arterial,3,0,truck,Critical
2024-12-11 07:00:00,Chennai,7,2,12,28,0.9,857,15,800,0,0,0,arterial,2,1,cycle,Critical
2024-11-06 17:00:00,Chennai,17,2,11,27,0.3,812,7,500,0,0,0,local,3,0,3wheeler,Critical
2024-09-13 03:00:00,Chennai,3,4,9,28,25.8,636,27,800,0,0,0,arterial,3,0,bus,Critical
2024-02-04 05:00:00,Chennai,5,6,2,27,1.8,725,17,800,0,1,0,arterial,3,2,cycle,Critical
2024-08-09 10:00:00,Chennai,10,4,8,31,12.6,746,40,1200,0,0,0,highway,4,0,bus,High
2024-01-24 07:00:00,Chennai,7,2,1,23,5.7,826,66,1500,0,0,0,expressway,6,0,mixed,High
2024-04-17 17:00:00,Chennai,17,2,4,38,25.1,868,5,500,0,0,0,local,3,0,2wheeler,Critical
2024-08-22 22:00:00,Chennai,22,3,8,32,1.6,706,47,1200,0,0,0,highway,5,0,cycle,High
2024-08-29 12:00:00,Chennai,12,3,8,32,12.3,645,17,800,0,0,0,arterial,3,0,truck,Critical
2024-08-24 01:00:00,Chennai,1,5,8,30,0.9,701,23,800,0,1,0,arterial,2,1,heavyvehicle,Critical
2024-07-31 07:00:00,Chennai,7,2,7,29,0.8,953,33,1200,0,0,0,highway,5,1,3wheeler,Critical
2024-06-14 07:00:00,Chennai,7,4,6,38,0.5,841,53,1500,0,0,0,expressway,7,1,car,High
2024-03-30 23:00:00,Chennai,23,5,3,36,0.7,623,60,1500,0,1,0,expressway,7,0,lcv,Medium
2024-08-17 18:00:00,Chennai,18,5,8,32,6.7,876,13,500,0,1,0,local,2,2,3wheeler,Critical
2024-12-21 16:00:00,Chennai,16,5,12,28,0.5,673,70,1500,0,1,0,expressway,7,2,truck,High
2024-07-09 11:00:00,Chennai,11,1,7,29,1.4,741,41,1200,0,0,0,highway,4,1,mixed,High
2024-09-29 12:00:00,Chennai,12,6,9,30,0.1,674,62,1500,0,1,0,expressway,6,1,lcv,Medium
2024-05-07 22:00:00,Chennai,22,1,5,38,12.1,681,51,1200,0,0,0,highway,5,0,truck,High
2024-04-14 06:00:00,Chennai,6,6,4,40,13.4,751,34,1200,1,1,0,highway,4,0,lcv,High
2024-01-11 10:00:00,Chennai,10,3,1,24,0.9,659,68,1500,0,0,1,expressway,7,0,bus,Medium
2024-05-15 04:00:00,Chennai,4,2,5,35,13.4,716,48,1200,0,0,0,highway,4,0,truck,High
2024-11-15 01:00:00,Chennai,1,4,11,31,12.2,652,39,1200,0,0,0,highway,4,0,2wheeler,High
2024-12-12 19:00:00,Chennai,19,3,12,27,0.0,888,17,800,0,0,0,arterial,3,1,mixed,Critical
2024-06-11 05:00:00,Chennai,5,1,6,41,1.5,682,13,800,0,0,0,arterial,3,0,heavyvehicle,Critical
2024-04-01 03:00:00,Chennai,3,0,4,38,0.5,620,18,500,0,0,0,local,2,1,cycle,Critical
2024-09-24 04:00:00,Chennai,4,1,9,30,0.8,683,17,800,0,0,0,arterial,3,0,truck,Critical
2024-05-28 14:00:00,Chennai,14,1,5,40,0.4,614,77,1500,0,0,0,expressway,7,0,2wheeler,Medium
2024-08-15 01:00:00,Chennai,1,3,8,32,0.2,663,14,500,0,0,0,local,2,1,mixed,Critical
2024-05-21 09:00:00,Chennai,9,1,5,39,5.6,944,13,800,0,0,0,arterial,3,0,truck,Critical
2024-12-02 23:00:00,Chennai,23,0,12,30,6.8,702,6,500,0,0,1,local,3,0,cycle,Critical
2024-07-07 06:00:00,Chennai,6,6,7,27,3.0,596,49,1200,0,1,0,highway,5,0,truck,High
2024-07-25 09:00:00,Chennai,9,3,7,29,1.5,901,57,1500,0,0,0,expressway,6,1,lcv,High
2024-08-22 22:00:00,Chennai,22,3,8,28,0.4,675,8,500,0,0,0,local,3,0,cycle,Critical
2024-03-06 11:00:00,Chennai,11,2,3,41,26.9,628,46,1200,0,0,0,highway,5,2,mixed,High
2024-01-02 20:00:00,Chennai,20,1,1,25,0.0,599,71,1500,0,0,0,expressway,6,0,lcv,Medium
2024-03-21 21:00:00,Chennai,21,3,3,37,25.7,666,49,1200,0,0,0,highway,5,1,mixed,High
2024-02-25 05:00:00,Chennai,5,6,2,23,1.0,731,40,1200,0,1,0,highway,4,0,lcv,High
2024-11-12 20:00:00,Chennai,20,1,11,26,0.3,731,55,1500,0,0,0,expressway,6,0,mixed,Medium
2024-10-28 19:00:00,Chennai,19,0,10,30,0.5,930,33,1200,0,0,0,highway,5,0,cycle,Critical
2024-12-19 01:00:00,Chennai,1,3,12,26,0.9,615,67,1500,0,0,0,expressway,6,0,car,Medium
2024-10-27 04:00:00,Chennai,4,6,10,30,0.1,705,68,1500,0,1,0,expressway,7,0,2wheeler,Medium
2024-06-24 21:00:00,Chennai,21,0,6,41,0.1,715,23,800,0,0,0,arterial,2,0,truck,Critical
2024-03-16 10:00:00,Chennai,10,5,3,36,13.3,677,9,500,0,1,0,local,2,1,car,Critical
2024-05-21 22:00:00,Chennai,22,1,5,40,1.5,753,18,800,0,0,0,arterial,2,1,2wheeler,Critical
2024-09-07 02:00:00,Chennai,2,5,9,30,1.8,739,61,1500,0,1,0,expressway,6,0,heavyvehicle,High
2024-02-22 06:00:00,Chennai,6,3,2,27,0.9,711,8,500,0,0,0,local,3,0,car,Critical
2024-10-19 08:00:00,Chennai,8,5,10,29,1.2,808,36,1200,0,1,0,highway,4,0,2wheeler,Critical
2024-10-22 13:00:00,Chennai,13,1,10,27,1.0,653,48,1200,0,0,0,highway,5,0,lcv,Medium
2024-02-08 06:00:00,Chennai,6,3,2,25,25.7,671,15,500,0,0,0,local,2,3,heavyvehicle,Critical
2024-12-26 09:00:00,Chennai,9,3,12,25,1.9,854,60,1500,0,0,0,expressway,7,0,3wheeler,High
2024-10-22 22:00:00,Chennai,22,1,10,30,1.0,690,8,500,0,0,1,local,3,0,bus,Critical
2024-08-13 01:00:00,Chennai,1,1,8,29,4.0,752,37,1200,0,0,0,highway,4,2,bus,Critical
2024-06-10 18:00:00,Chennai,18,0,6,39,6.5,810,33,1200,0,0,0,highway,4,1,bus,Critical
2024-05-14 11:00:00,Chennai,11,1,5,36,1.2,654,18,500,0,0,0,local,3,0,heavyvehicle,Critical
2024-11-04 15:00:00,Chennai,15,0,11,29,1.9,747,58,1500,0,0,0,expressway,7,0,bus,Medium
2024-08-26 12:00:00,Chennai,12,0,8,33,1.9,750,60,1500,0,0,0,expressway,6,1,bus,High
2024-07-14 03:00:00,Chennai,3,6,7,27,7.0,630,45,1200,0,1,0,highway,4,0,lcv,High
2024-12-04 21:00:00,Chennai,21,2,12,26,1.9,755,56,1500,0,0,0,expressway,6,0,bus,Medium
2024-04-11 14:00:00,Chennai,14,3,4,38,1.4,755,54,1500,0,0,0,expressway,6,0,2wheeler,Medium
2024-07-14 14:00:00,Chennai,14,6,7,28,1.7,647,53,1200,0,1,0,highway,5,1,heavyvehicle,High
2024-08-13 19:00:00,Chennai,19,1,8,29,0.8,930,12,800,0,0,0,arterial,2,0,heavyvehicle,Critical
2024-03-29 18:00:00,Chennai,18,4,3,39,26.2,876,11,500,0,0,0,local,3,1,heavyvehicle,Critical
2024-04-29 18:00:00,Chennai,18,0,4,40,0.5,822,23,800,0,0,0,arterial,3,0,3wheeler,Critical
2024-07-30 17:00:00,Chennai,17,1,7,33,26.2,901,13,800,0,0,0,arterial,3,0,lcv,Critical
2024-07-16 15:00:00,Chennai,15,1,7,30,0.7,623,16,800,0,0,0,arterial,3,1,2wheeler,Critical
2024-06-29 02:00:00,Chennai,2,5,6,37,0.7,741,7,500,0,1,1,local,2,0,car,Critical
2024-07-13 01:00:00,Chennai,1,5,7,31,0.5,600,70,1500,0,1,0,expressway,7,0,heavyvehicle,Medium
2024-08-25 19:00:00,Chennai,19,6,8,33,13.5,854,35,1200,0,1,0,highway,4,0,bus,Critical
2024-09-24 16:00:00,Chennai,16,1,9,30,0.7,624,11,500,0,0,0,local,2,0,bus,Critical
2024-10-31 15:00:00,Chennai,15,3,10,26,1.3,694,16,500,0,0,0,local,3,0,heavyvehicle,Critical
2024-07-28 09:00:00,Chennai,9,6,7,30,0.5,913,18,800,0,1,0,arterial,3,0,cycle,Critical
2024-01-30 23:00:00,Chennai,23,1,1,23,2.0,672,5,500,0,0,0,local,2,2,2wheeler,Critical
2024-09-30 14:00:00,Chennai,14,0,9,28,0.9,733,71,1500,0,0,0,expressway,7,1,2wheeler,Medium
2024-07-09 12:00:00,Chennai,12,1,7,31,25.6,670,28,800,0,0,0,arterial,2,0,mixed,Critical
2024-11-22 16:00:00,Chennai,16,4,11,26,0.6,683,19,800,0,0,0,arterial,2,0,heavyvehicle,Critical
2024-03-16 17:00:00,Chennai,17,5,3,40,3.6,840,6,500,0,1,0,local,2,0,2wheeler,Critical
2024-09-17 08:00:00,Chennai,8,1,9,31,0.2,946,21,800,0,0,1,arterial,3,0,heavyvehicle,Critical
2024-02-04 08:00:00,Chennai,8,6,2,24,0.6,895,10,500,0,1,0,local,2,0,heavyvehicle,Critical
2024-10-16 00:00:00,Chennai,0,2,10,29,1.6,610,74,1500,0,0,0,expressway,6,0,heavyvehicle,Medium
2024-09-04 14:00:00,Chennai,14,2,9,27,1.9,662,21,800,0,0,0,arterial,2,1,car,Critical
2024-09-08 15:00:00,Chennai,15,6,9,28,1.3,733,45,1200,0,1,0,highway,4,0,cycle,High
2024-04-13 14:00:00,Chennai,14,5,4,41,12.0,717,10,500,0,1,1,local,2,0,mixed,Critical
2024-03-23 16:00:00,Chennai,16,5,3,38,1.9,622,76,1500,0,1,0,expressway,6,0,car,Medium
2024-09-06 11:00:00,Chennai,11,4,9,28,1.4,613,11,500,0,0,0,local,2,1,lcv,Critical
2024-08-13 10:00:00,Chennai,10,1,8,27,1.1,732,18,500,0,0,0,local,3,0,truck,Critical
2024-09-19 21:00:00,Chennai,21,3,9,27,2.0,719,14,800,0,0,0,arterial,3,0,2wheeler,Critical
2024-06-15 11:00:00,Chennai,11,5,6,39,1.3,645,63,1500,0,1,0,expressway,7,0,bus,Medium
2024-08-20 17:00:00,Chennai,17,1,8,32,1.3,863,23,800,0,0,0,arterial,3,0,2wheeler,Critical
2024-05-18 20:00:00,Chennai,20,5,5,41,25.0,637,15,500,0,1,0,local,2,0,mixed,Critical
2024-04-27 20:00:00,Chennai,20,5,4,38,5.3,604,41,1200,0,1,1,highway,4,0,truck,High
2024-08-03 05:00:00,Chennai,5,5,8,32,2.0,702,49,1200,0,1,0,highway,5,0,lcv,High
2024-08-16 10:00:00,Chennai,10,4,8,33,0.2,708,20,800,0,0,0,arterial,2,1,mixed,Critical
2024-08-22 02:00:00,Chennai,2,3,8,32,2.8,630,20,800,0,0,0,arterial,3,1,heavyvehicle,Critical
2024-05-28 18:00:00,Chennai,18,1,5,40,0.1,813,55,1500,0,0,0,expressway,7,1,lcv,High
2024-01-11 03:00:00,Chennai,3,3,1,24,6.1,727,25,800,0,0,0,arterial,3,1,cycle,Critical
2024-08-01 15:00:00,Chennai,15,3,8,31,1.3,727,23,800,0,0,0,arterial,2,1,truck,Critical
2024-02-13 05:00:00,Chennai,5,1,2,27,1.0,682,44,1200,0,0,0,highway,4,0,3wheeler,High
2024-12-26 23:00:00,Chennai,23,3,12,29,1.0,614,71,1500,0,0,0,expressway,6,0,mixed,Medium
2024-12-04 08:00:00,Chennai,8,2,12,26,13.2,942,47,1500,0,0,0,expressway,7,0,bus,Critical
2024-12-20 16:00:00,Chennai,16,4,12,28,1.7,651,18,500,0,0,0,local,3,0,3wheeler,Critical
2024-02-29 19:00:00,Chennai,19,3,2,26,2.0,867,28,1200,0,0,0,highway,4,0,heavyvehicle,Critical
2024-04-18 23:00:00,Chennai,23,3,4,40,0.5,642,5,500,0,0,0,local,2,1,mixed,Critical
2024-12-06 12:00:00,Chennai,12,4,12,27,1.1,601,52,1200,0,0,0,highway,4,0,car,Medium
2024-02-12 10:00:00,Chennai,10,0,2,27,0.7,637,53,1200,0,0,0,highway,5,0,3wheeler,Medium
2024-05-13 12:00:00,Chennai,12,0,5,40,1.2,741,16,800,0,0,0,arterial,2,0,3wheeler,Critical
2024-04-18 01:00:00,Chennai,1,3,4,37,1.5,677,15,500,0,0,0,local,2,0,car,Critical
2024-10-09 00:00:00,Chennai,0,2,10,28,0.7,727,49,1200,0,0,0,highway,4,0,2wheeler,Medium
2024-10-07 06:00:00,Chennai,6,0,10,27,6.2,686,5,500,0,0,0,local,3,0,cycle,Critical
2024-06-19 22:00:00,Chennai,22,2,6,39,1.4,685,5,500,0,0,0,local,2,0,truck,Critical
2024-05-13 10:00:00,Chennai,10,0,5,41,0.7,664,62,1500,0,0,0,expressway,7,0,truck,Medium
2024-03-10 01:00:00,Chennai,1,6,3,40,1.0,661,68,1500,0,1,0,expressway,6,0,2wheeler,Medium
2024-10-06 03:00:00,Chennai,3,6,10,30,1.2,688,62,1500,0,1,0,expressway,7,0,lcv,Medium
2024-08-24 19:00:00,Chennai,19,5,8,31,3.1,801,31,1200,0,1,0,highway,4,0,car,Critical
2024-09-25 23:00:00,Chennai,23,2,9,31,1.4,595,25,800,0,0,0,arterial,3,1,truck,Critical
2024-09-26 14:00:00,Chennai,14,3,9,30,5.3,642,13,500,0,0,0,local,2,0,mixed,Critical
2024-07-14 11:00:00,Chennai,11,6,7,29,0.4,752,55,1500,0,1,0,expressway,7,0,heavyvehicle,High
2024-08-29 20:00:00,Chennai,20,3,8,32,13.3,596,57,1200,0,0,0,highway,4,0,mixed,Medium
2024-07-30 04:00:00,Chennai,4,1,7,28,0.4,704,17,500,0,0,0,local,3,1,heavyvehicle,Critical
2024-12-12 02:00:00,Chennai,2,3,12,26,1.0,603,47,1200,0,0,0,highway,5,0,heavyvehicle,High
2024-09-02 06:00:00,Chennai,6,0,9,31,6.0,692,43,1200,0,0,0,highway,4,0,3wheeler,High
2024-05-31 07:00:00,Chennai,7,4,5,35,1.9,906,15,500,0,0,0,local,2,0,3wheeler,Critical
2024-04-25 07:00:00,Chennai,7,3,4,38,0.1,873,21,800,0,0,0,arterial,3,0,car,Critical
2024-06-17 20:00:00,Chennai,20,0,6,39,25.5,613,24,800,0,0,0,arterial,2,1,car,Critical
2024-11-03 22:00:00,Chennai,22,6,11,31,0.8,722,71,1500,0,1,0,expressway,7,0,bus,Medium
2024-06-28 10:00:00,Chennai,10,4,6,37,1.1,605,47,1200,0,0,0,highway,4,1,2wheeler,Medium
2024-07-30 03:00:00,Chennai,3,1,7,27,13.4,620,5,500,0,0,0,local,2,0,mixed,Critical
2024-12-30 23:00:00,Chennai,23,0,12,31,1.9,728,5,500,0,0,0,local,2,0,lcv,Critical
2024-04-05 16:00:00,Chennai,16,4,4,38,0.8,607,31,800,0,0,0,arterial,3,0,car,High
2024-10-05 19:00:00,Chennai,19,5,10,27,0.1,955,5,500,0,1,0,local,3,1,3wheeler,Critical
2024-05-26 07:00:00,Chennai,7,6,5,37,1.6,879,28,1200,0,1,1,highway,5,0,heavyvehicle,Critical
2024-09-21 15:00:00,Chennai,15,5,9,33,0.2,741,57,1500,0,1,0,expressway,6,0,3wheeler,Medium
2024-01-12 05:00:00,Chennai,5,4,1,26,12.4,697,45,1200,0,0,0,highway,5,0,mixed,High
2024-06-08 03:00:00,Chennai,3,5,6,39,5.3,657,42,1200,0,1,0,highway,4,1,mixed,High
2024-07-18 16:00:00,Chennai,16,3,7,33,0.3,724,47,1200,0,0,0,highway,5,0,lcv,High
2024-03-20 19:00:00,Chennai,19,2,3,36,1.4,848,20,800,0,0,0,arterial,3,1,lcv,Critical
2024-03-07 17:00:00,Chennai,17,3,3,40,12.1,826,43,1200,0,0,0,highway,5,0,lcv,Critical
2024-02-13 08:00:00,Chennai,8,1,2,23,0.8,925,9,800,0,0,0,arterial,3,1,truck,Critical
2024-03-23 14:00:00,Chennai,14,5,3,38,1.2,676,14,800,0,1,0,arterial,2,0,lcv,Critical
2024-09-15 20:00:00,Chennai,20,6,9,32,13.2,632,15,500,0,1,0,local,2,0,3wheeler,Critical
2024-08-13 17:00:00,Chennai,17,1,8,29,25.6,930,30,1200,0,0,1,highway,5,0,mixed,Critical
2024-09-30 07:00:00,Chennai,7,0,9,32,5.9,858,29,1200,0,0,0,highway,5,0,lcv,Critical
2024-08-03 19:00:00,Chennai,19,5,8,28,0.5,896,52,1500,0,1,0,expressway,6,0,mixed,High
2024-05-13 00:00:00,Chennai,0,0,5,35,2.1,617,17,800,0,0,1,arterial,3,1,bus,Critical
2024-07-26 23:00:00,Chennai,23,4,7,28,12.9,746,45,1200,0,0,0,highway,4,1,cycle,High
2024-08-11 03:00:00,Chennai,3,6,8,29,1.5,683,14,800,0,1,0,arterial,3,1,cycle,Critical
2024-02-07 09:00:00,Chennai,9,2,2,24,3.7,876,42,1200,0,0,0,highway,5,0,lcv,Critical
2024-04-13 22:00:00,Chennai,22,5,4,39,13.9,742,11,800,0,1,0,arterial,3,0,mixed,Critical
2024-03-04 02:00:00,Chennai,2,0,3,41,1.7,610,18,500,0,0,0,local,3,0,3wheeler,Critical
2024-12-10 04:00:00,Chennai,4,1,12,28,5.8,629,66,1500,0,0,0,expressway,7,0,lcv,Medium
2024-01-23 09:00:00,Chennai,9,1,1,23,3.6,858,29,1200,0,0,0,highway,4,0,cycle,Critical
2024-02-05 00:00:00,Chennai,0,0,2,25,13.1,712,22,800,0,0,0,arterial,3,0,lcv,Critical
2024-03-28 21:00:00,Chennai,21,3,3,40,0.1,662,15,800,0,0,0,arterial,2,0,heavyvehicle,Critical
2024-02-24 10:00:00,Chennai,10,5,2,24,1.5,710,12,500,0,1,0,local,3,0,truck,Critical
2024-12-29 13:00:00,Chennai,13,6,12,28,1.1,698,41,1200,0,1,0,highway,5,1,car,High
2024-02-02 09:00:00,Chennai,9,4,2,24,1.4,891,35,1200,0,0,0,highway,4,0,lcv,Critical
2024-06-03 04:00:00,Chennai,4,0,6,35,25.5,667,64,1500,0,0,0,expressway,6,0,2wheeler,Medium
2024-01-26 18:00:00,Chennai,18,4,1,28,0.4,931,15,500,0,0,0,local,3,0,cycle,Critical
2024-08-15 01:00:00,Chennai,1,3,8,29,2.9,725,15,500,0,0,0,local,3,2,lcv,Critical
2024-06-27 11:00:00,Chennai,11,3,6,36,26.7,670,68,1500,0,0,0,expressway,7,0,heavyvehicle,High
2024-09-27 08:00:00,Chennai,8,4,9,33,0.6,901,59,1500,0,0,0,expressway,7,0,cycle,High
2024-12-15 12:00:00,Chennai,12,6,12,26,1.5,623,29,800,0,1,1,arterial,2,0,lcv,Critical
2024-03-26 12:00:00,Chennai,12,1,3,35,1.6,665,13,500,0,0,0,local,3,0,2wheeler,Critical
2024-04-21 10:00:00,Chennai,10,6,4,41,1.7,690,13,800,0,1,0,arterial,2,1,3wheeler,Critical
2024-09-10 05:00:00,Chennai,5,1,9,27,2.9,611,61,1500,0,0,0,expressway,7,3,lcv,High
2024-12-20 06:00:00,Chennai,6,4,12,26,26.8,749,8,500,0,0,0,local,3,0,heavyvehicle,Critical
2024-04-15 05:00:00,Chennai,5,0,4,36,0.6,621,10,500,0,0,0,local,2,3,bus,Critical
2024-07-18 22:00:00,Chennai,22,3,7,29,0.5,737,13,800,0,0,0,arterial,3,0,cycle,Critical
2024-10-02 06:00:00,Chennai,6,2,10,30,13.0,740,47,1200,0,0,0,highway,5,0,2wheeler,High
2024-11-22 09:00:00,Chennai,9,4,11,26,25.8,798,43,1200,0,0,0,highway,4,0,3wheeler,Critical
2024-12-06 18:00:00,Chennai,18,4,12,26,1.5,810,43,1200,0,0,0,highway,4,0,truck,Critical
2024-02-13 14:00:00,Chennai,14,1,2,24,0.3,688,70,1500,0,0,0,expressway,7,0,cycle,Medium
2024-01-10 11:00:00,Chennai,11,2,1,27,25.2,641,12,500,0,0,0,local,2,0,bus,Critical
