timestamp,district,hour,day_of_week,month,temperature,rainfall,vehicle_count,avg_speed,road_capacity,is_holiday,is_weekend,special_event,road_type,lane_count,accidents_nearby,vehicle_type,congestion_level
2024-06-23 00:00:00,Tiruvannamalai,7,6,6,36,0.4,716,15,800,0,1,0,arterial,2,0,truck,High
2024-01-31 00:00:00,Sivaganga,8,2,1,27,0.3,615,52,1200,0,0,0,highway,4,1,mixed,Medium
2024-09-07 00:00:00,Perambalur,7,5,9,29,1.4,589,67,1500,0,1,0,expressway,7,1,3wheeler,Medium
2024-05-30 00:00:00,Madurai,8,3,5,39,1.7,760,10,800,0,0,0,arterial,3,3,2wheeler,Critical
2024-03-28 00:00:00,Thanjavur,7,3,3,38,13.9,607,70,1500,0,0,0,expressway,6,1,car,Medium
2024-09-20 00:00:00,Karur,8,4,9,33,0.1,573,77,1500,0,0,0,expressway,6,0,bus,Medium
2024-05-17 00:00:00,Tiruvannamalai,7,4,5,38,0.3,719,11,500,0,0,0,local,3,0,mixed,Critical
2024-06-10 00:00:00,Salem,9,0,6,35,6.4,776,11,800,0,0,0,arterial,3,0,bus,Critical
2024-01-16 00:00:00,Kanyakumari,7,1,1,28,13.4,725,23,800,0,0,0,arterial,3,1,truck,Critical
2024-08-17 00:00:00,Mayiladuthurai,9,5,8,33,26.9,645,50,1200,0,1,0,highway,4,0,mixed,High
2024-07-31 00:00:00,Vellore,8,2,7,27,1.4,717,45,1200,0,0,0,highway,5,1,3wheeler,High
2024-12-24 00:00:00,Dharmapuri,7,1,12,30,3.5,662,17,800,0,0,0,arterial,3,1,mixed,High
2024-01-31 00:00:00,Tiruchirappalli,7,2,1,27,2.0,674,53,1200,0,0,0,highway,5,0,lcv,Medium
2024-10-18 00:00:00,Tiruchirappalli,8,4,10,31,2.5,740,19,800,0,0,0,arterial,2,0,bus,Critical
2024-06-14 00:00:00,Karur,7,4,6,37,25.3,681,26,800,0,0,0,arterial,2,1,lcv,Critical
2024-05-26 00:00:00,Viluppuram,9,6,5,36,2.5,622,72,1500,0,1,0,expressway,7,0,heavyvehicle,Medium
2024-02-20 00:00:00,Tirunelveli,9,1,2,26,5.1,651,5,500,0,0,0,local,2,0,car,Critical
2024-01-17 00:00:00,Vellore,7,2,1,27,0.9,632,15,500,0,0,1,local,2,0,lcv,Critical
2024-11-07 00:00:00,Dharmapuri,7,3,11,29,6.9,578,27,800,0,0,0,arterial,2,0,car,High
2024-01-26 00:00:00,Tiruvannamalai,7,4,1,25,1.4,634,73,1500,0,0,0,expressway,7,3,car,Medium
2024-10-14 00:00:00,Dindigul,8,0,10,25,1.8,580,78,1500,0,0,0,expressway,6,0,heavyvehicle,Medium
2024-08-31 00:00:00,Virudhunagar,7,5,8,33,1.2,596,48,1200,0,1,0,highway,4,0,2wheeler,Medium
2024-01-25 00:00:00,Tiruvallur,8,3,1,28,0.1,689,44,1200,0,0,0,highway,4,1,car,Medium
2024-11-08 00:00:00,Kallakurichi,7,4,11,31,6.5,599,20,800,0,0,0,arterial,2,0,cycle,High
2024-08-13 00:00:00,Tiruchirappalli,9,1,8,28,0.5,708,23,800,0,0,0,arterial,2,0,car,Critical
2024-08-11 00:00:00,Cuddalore,9,6,8,29,5.7,719,70,1500,0,1,0,expressway,7,0,cycle,Medium
2024-11-08 00:00:00,Ramanathapuram,8,4,11,31,12.7,589,67,1500,0,0,0,expressway,7,0,bus,Medium
2024-05-17 00:00:00,Chengalpattu,7,4,5,37,1.5,635,14,500,0,0,0,local,3,0,mixed,Critical
2024-12-13 00:00:00,Nagapattinam,9,4,12,26,12.5,572,50,1200,0,0,0,highway,5,1,lcv,Medium
2024-01-05 00:00:00,Erode,8,4,1,27,1.3,635,62,1500,0,0,0,expressway,7,0,bus,Medium
2024-06-14 00:00:00,Vellore,8,4,6,41,1.0,727,66,1500,0,0,0,expressway,6,0,lcv,Medium
2024-09-19 00:00:00,Salem,9,3,9,27,5.5,772,20,800,0,0,0,arterial,2,0,lcv,Critical
2024-05-16 00:00:00,Namakkal,8,3,5,38,13.5,594,55,1200,0,0,0,highway,5,2,heavyvehicle,High
2024-03-01 00:00:00,Erode,8,4,3,38,1.1,692,5,500,0,0,0,local,2,0,cycle,Critical
2024-05-13 00:00:00,Tirunelveli,7,0,5,35,0.7,610,16,500,0,0,0,local,3,0,lcv,Critical
2024-12-06 00:00:00,Kanyakumari,7,4,12,28,0.6,588,44,1200,0,0,0,highway,4,0,car,Medium
2024-03-23 00:00:00,Vellore,9,5,3,37,1.2,753,11,800,0,1,0,arterial,3,0,heavyvehicle,Critical
2024-08-22 00:00:00,Tiruppur,9,3,8,30,26.0,749,5,500,0,0,0,local,3,0,bus,Critical
2024-11-26 00:00:00,Ariyalur,8,1,11,26,0.1,625,17,800,0,0,0,arterial,3,2,car,High
2024-07-28 00:00:00,Chennai,8,6,7,28,2.0,814,19,800,0,1,0,arterial,3,0,lcv,Critical
2024-09-24 00:00:00,Virudhunagar,9,1,9,28,1.1,657,51,1200,0,0,0,highway,5,0,mixed,Medium
2024-02-24 00:00:00,Madurai,7,5,2,27,3.4,775,16,800,0,1,0,arterial,3,0,mixed,Critical
2024-10-20 00:00:00,Tiruchirappalli,9,6,10,26,1.2,780,16,500,0,1,0,local,3,1,3wheeler,Critical
2024-10-10 00:00:00,Tirunelveli,7,3,10,31,0.3,685,14,800,0,0,0,arterial,2,0,3wheeler,High
2024-11-22 00:00:00,Pudukkottai,7,4,11,29,12.2,723,50,1200,0,0,0,highway,4,1,cycle,High
2024-12-10 00:00:00,Perambalur,8,1,12,29,1.2,600,77,1500,0,0,0,expressway,6,0,2wheeler,Medium
2024-09-20 00:00:00,Ranipet,9,4,9,31,1.9,729,65,1500,0,0,0,expressway,7,0,truck,Medium
2024-05-31 00:00:00,Thanjavur,7,4,5,38,12.9,613,6,500,0,0,0,local,3,0,bus,Critical
2024-07-31 00:00:00,Thoothukudi,7,2,7,30,2.8,610,30,800,0,0,0,arterial,2,1,3wheeler,High
2024-03-20 00:00:00,Sivaganga,8,2,3,41,2.8,721,67,1500,0,0,0,expressway,6,0,cycle,Medium
2024-01-13 00:00:00,Pudukkottai,8,5,1,29,3.0,617,17,800,0,1,0,arterial,3,2,heavyvehicle,Critical
2024-12-20 00:00:00,Mayiladuthurai,8,4,12,28,1.8,576,74,1500,0,0,0,expressway,7,0,2wheeler,Medium
2024-02-16 00:00:00,Sivaganga,7,4,2,29,0.5,684,66,1500,0,0,0,expressway,6,0,car,Medium
2024-05-18 00:00:00,Salem,8,5,5,41,2.0,723,14,800,0,1,0,arterial,3,1,truck,Critical
2024-04-23 00:00:00,Tiruvannamalai,7,1,4,39,0.6,597,68,1500,0,0,0,expressway,7,1,heavyvehicle,Medium
2024-02-03 00:00:00,Cuddalore,9,5,2,29,0.8,703,8,500,0,1,0,local,3,1,truck,Critical
2024-10-22 00:00:00,Dharmapuri,8,1,10,30,26.0,617,25,800,0,0,0,arterial,3,1,mixed,High
2024-02-17 00:00:00,Tirupathur,7,5,2,25,0.7,576,64,1500,0,1,0,expressway,6,0,lcv,Medium
2024-10-01 00:00:00,Tiruchirappalli,8,1,10,30,6.2,688,61,1500,0,0,0,expressway,6,0,lcv,Medium
2024-03-08 00:00:00,Perambalur,9,4,3,36,0.8,652,61,1500,0,0,0,expressway,7,1,2wheeler,Medium
2024-06-13 00:00:00,Viluppuram,9,3,6,40,2.0,600,58,1200,0,0,0,highway,5,0,2wheeler,Medium
2024-11-06 00:00:00,Kallakurichi,8,2,11,30,1.8,668,54,1200,0,0,0,highway,4,0,truck,Medium
2024-12-19 00:00:00,Tenkasi,9,3,12,28,1.0,596,14,500,0,0,0,local,3,1,bus,Critical
2024-08-06 00:00:00,Coimbatore,7,1,8,32,1.0,757,37,1200,0,0,0,highway,5,3,bus,Critical
2024-12-13 00:00:00,Namakkal,8,4,12,26,0.5,598,5,500,0,0,0,local,3,3,mixed,Critical
2024-01-08 00:00:00,Kanyakumari,9,0,1,23,0.8,686,47,1200,0,0,0,highway,5,0,mixed,Medium
2024-05-29 00:00:00,Mayiladuthurai,8,2,5,36,1.2,672,28,800,0,0,0,arterial,3,0,lcv,High
2024-11-30 00:00:00,Chennai,8,5,11,29,0.7,937,23,800,0,1,0,arterial,3,0,bus,Critical
2024-07-03 00:00:00,Erode,7,2,7,28,1.4,744,60,1500,0,0,0,expressway,7,0,lcv,Medium
2024-06-16 00:00:00,Sivaganga,7,6,6,37,1.9,591,32,800,0,1,0,arterial,2,0,truck,High
2024-02-17 00:00:00,Chengalpattu,9,5,2,29,0.7,685,67,1500,0,1,0,expressway,7,0,3wheeler,Medium
2024-03-15 00:00:00,Tiruvarur,8,4,3,35,0.3,721,13,500,0,0,0,local,2,0,bus,Critical
2024-01-21 00:00:00,Tirupathur,9,6,1,26,25.3,645,14,500,0,1,0,local,2,0,3wheeler,Critical
2024-02-01 00:00:00,Tiruppur,7,3,2,29,1.4,700,38,1200,0,0,0,highway,5,0,truck,High
2024-10-07 00:00:00,Tiruvallur,9,0,10,31,1.2,706,47,1200,0,0,0,highway,4,0,bus,Medium
2024-09-01 00:00:00,Vellore,9,6,9,29,0.0,772,17,500,0,1,0,local,3,1,3wheeler,Critical
2024-12-07 00:00:00,Pudukkottai,9,5,12,30,0.1,719,21,800,0,1,0,arterial,3,0,truck,High
2024-10-15 00:00:00,Mayiladuthurai,8,1,10,27,6.5,722,57,1500,0,0,0,expressway,6,1,truck,Medium
2024-12-01 00:00:00,Tiruvarur,9,6,12,27,1.2,614,33,800,0,1,0,arterial,2,0,heavyvehicle,High
2024-05-10 00:00:00,Vellore,8,4,5,37,1.7,645,13,500,0,0,0,local,3,2,3wheeler,Critical
2024-04-20 00:00:00,Chennai,8,5,4,38,25.8,821,44,1200,0,1,0,highway,5,0,3wheeler,Critical
2024-07-02 00:00:00,Tiruvallur,9,1,7,27,26.6,710,8,500,0,0,0,local,3,0,heavyvehicle,Critical
2024-04-15 00:00:00,Madurai,7,0,4,41,0.9,813,53,1500,0,0,0,expressway,6,1,3wheeler,High
2024-01-18 00:00:00,Thanjavur,7,3,1,28,1.0,599,58,1200,0,0,0,highway,5,0,car,Medium
2024-05-04 00:00:00,Erode,8,5,5,41,1.7,724,35,1200,0,1,0,highway,5,2,3wheeler,High
2024-06-10 00:00:00,Tiruvallur,9,0,6,38,0.6,588,30,800,0,0,0,arterial,3,0,heavyvehicle,High
2024-03-11 00:00:00,Kancheepuram,7,0,3,39,13.0,583,33,800,0,0,0,arterial,3,2,mixed,High
2024-07-26 00:00:00,Tirunelveli,9,4,7,32,1.9,699,17,500,0,0,1,local,2,0,3wheeler,Critical
2024-09-13 00:00:00,Tiruvannamalai,8,4,9,29,25.6,628,74,1500,0,0,0,expressway,7,0,3wheeler,Medium
2024-07-07 00:00:00,Tiruvannamalai,7,6,7,30,1.6,696,50,1200,0,1,0,highway,4,0,3wheeler,Medium
2024-04-25 00:00:00,Pudukkottai,7,3,4,39,13.0,668,45,1200,0,0,0,highway,5,1,car,Medium
2024-03-30 00:00:00,Vellore,9,5,3,39,26.9,664,41,1200,0,1,0,highway,5,0,cycle,High
2024-09-14 00:00:00,Erode,7,5,9,33,1.9,642,55,1200,0,1,0,highway,4,0,mixed,Medium
2024-12-21 00:00:00,Mayiladuthurai,7,5,12,25,5.5,664,5,500,0,1,0,local,2,0,cycle,Critical
2024-04-25 00:00:00,Perambalur,8,3,4,36,25.9,574,73,1500,0,0,0,expressway,6,0,bus,Medium
2024-01-05 00:00:00,Salem,8,4,1,29,1.0,696,37,1200,0,0,0,highway,4,0,cycle,High
2024-05-20 00:00:00,Tiruchirappalli,7,0,5,37,0.8,659,51,1200,0,0,0,highway,4,0,mixed,Medium
2024-02-11 00:00:00,Dharmapuri,7,6,2,26,1.9,716,13,500,0,1,0,local,2,0,lcv,Critical
2024-04-19 00:00:00,Thanjavur,9,4,4,38,1.0,681,59,1500,0,0,0,expressway,7,0,2wheeler,Medium
2024-04-19 00:00:00,Tiruvarur,9,4,4,41,12.9,647,29,800,0,0,0,arterial,3,0,mixed,High
2024-07-08 00:00:00,Pudukkottai,7,0,7,27,25.3,715,45,1200,0,0,0,highway,4,0,mixed,High
2024-09-29 00:00:00,Thoothukudi,8,6,9,29,0.4,594,56,1200,0,1,0,highway,5,1,truck,High
2024-12-23 00:00:00,Kancheepuram,8,0,12,31,1.3,651,5,500,0,0,0,local,2,0,3wheeler,Critical
2024-02-10 00:00:00,Sivaganga,8,5,2,24,1.5,697,16,500,0,1,0,local,3,0,lcv,Critical
2024-09-07 00:00:00,Kancheepuram,9,5,9,31,6.8,725,10,500,0,1,0,local,2,0,lcv,Critical
2024-11-02 00:00:00,Chennai,7,5,11,26,1.6,896,9,800,0,1,0,arterial,2,1,bus,Critical
2024-05-01 00:00:00,Tiruvannamalai,8,2,5,40,5.9,654,60,1500,0,0,0,expressway,6,0,car,Medium
2024-12-13 00:00:00,Chengalpattu,9,4,12,26,0.6,715,13,500,0,0,0,local,2,0,cycle,Critical
2024-09-15 00:00:00,Ranipet,9,6,9,33,1.8,694,13,500,0,1,0,local,3,0,cycle,Critical
2024-01-11 00:00:00,Kallakurichi,9,3,1,24,1.8,638,19,800,0,0,0,arterial,3,0,bus,High
2024-08-01 00:00:00,Tiruchirappalli,8,3,8,29,1.0,806,9,500,0,0,0,local,2,0,3wheeler,Critical
2024-03-26 00:00:00,Kanyakumari,9,1,3,41,1.7,592,5,500,0,0,0,local,3,0,mixed,Critical
2024-07-02 00:00:00,Ramanathapuram,7,1,7,32,0.8,710,5,500,0,0,0,local,2,0,bus,Critical
2024-10-28 00:00:00,Chengalpattu,8,0,10,29,1.8,662,73,1500,0,0,1,expressway,6,2,lcv,Medium
2024-03-22 00:00:00,Dindigul,8,4,3,37,0.1,709,25,800,0,0,0,arterial,3,0,bus,High
2024-11-16 00:00:00,Cuddalore,7,5,11,28,5.7,575,54,1200,0,1,0,highway,5,0,mixed,Medium
2024-03-09 00:00:00,Karur,8,5,3,41,1.8,611,64,1500,0,1,0,expressway,6,0,lcv,Medium
2024-08-03 00:00:00,Pudukkottai,7,5,8,31,12.5,705,21,800,0,1,0,arterial,2,2,mixed,Critical
2024-09-02 00:00:00,Tiruvannamalai,7,0,9,28,0.6,580,76,1500,0,0,0,expressway,7,0,truck,Medium
2024-09-02 00:00:00,Namakkal,8,0,9,31,1.2,626,66,1500,0,0,0,expressway,6,0,car,Medium
2024-01-22 00:00:00,Chennai,7,0,1,29,6.1,817,6,500,0,0,0,local,3,0,lcv,Critical
2024-04-13 00:00:00,Ariyalur,9,5,4,35,0.7,696,64,1500,0,1,0,expressway,7,0,3wheeler,Medium
2024-05-18 00:00:00,Tirunelveli,7,5,5,40,1.4,695,23,800,0,1,0,arterial,3,0,2wheeler,High
2024-01-07 00:00:00,Nilgiris,8,6,1,27,0.5,671,47,1200,0,1,0,highway,4,0,lcv,Medium
2024-08-30 00:00:00,Dharmapuri,9,4,8,33,1.0,716,12,500,0,0,0,local,3,0,car,Critical
2024-01-29 00:00:00,Kanyakumari,8,0,1,27,0.3,681,38,1200,0,0,0,highway,5,3,truck,High
2024-06-29 00:00:00,Tirunelveli,8,5,6,38,13.0,650,16,800,0,1,0,arterial,3,0,car,Critical
2024-07-31 00:00:00,Ariyalur,7,2,7,31,3.5,612,48,1200,0,0,0,highway,4,3,mixed,High
2024-02-27 00:00:00,Ranipet,9,1,2,28,26.8,662,16,500,0,0,0,local,2,0,bus,Critical
2024-11-25 00:00:00,Tiruvarur,8,0,11,28,5.6,728,60,1500,0,0,0,expressway,6,0,car,Medium
2024-03-14 00:00:00,Tiruchirappalli,7,3,3,37,12.7,807,66,1500,0,0,0,expressway,7,0,mixed,Medium
2024-01-12 00:00:00,Kancheepuram,8,4,1,29,3.3,620,67,1500,0,0,0,expressway,7,0,lcv,Medium
2024-04-23 00:00:00,Tenkasi,7,1,4,35,1.3,652,71,1500,0,0,0,expressway,7,2,2wheeler,Medium
2024-02-20 00:00:00,Nilgiris,7,1,2,26,13.5,600,44,1200,0,0,0,highway,4,0,3wheeler,Medium
2024-09-30 00:00:00,Theni,9,0,9,31,1.5,720,65,1500,0,0,0,expressway,7,3,cycle,High
2024-10-15 00:00:00,Cuddalore,8,1,10,29,3.4,677,20,800,0,0,0,arterial,2,0,mixed,High
2024-04-16 00:00:00,Vellore,8,1,4,37,13.0,733,19,800,0,0,0,arterial,3,0,3wheeler,Critical
2024-05-17 00:00:00,Dindigul,7,4,5,40,1.1,636,62,1500,0,0,0,expressway,7,0,2wheeler,Medium
2024-08-09 00:00:00,Salem,7,4,8,32,0.3,785,8,800,0,0,0,arterial,2,0,truck,Critical
2024-11-08 00:00:00,Krishnagiri,8,4,11,29,1.0,613,51,1200,0,0,0,highway,4,0,3wheeler,Medium
2024-09-11 00:00:00,Chengalpattu,9,2,9,32,0.6,604,20,800,0,0,0,arterial,2,1,lcv,High
2024-02-22 00:00:00,Ranipet,7,3,2,27,6.5,646,11,500,0,0,0,local,3,0,2wheeler,Critical
2024-08-01 00:00:00,Thoothukudi,8,3,8,30,3.2,693,50,1200,0,0,0,highway,4,0,lcv,Medium
2024-12-13 00:00:00,Dharmapuri,8,4,12,30,1.1,725,55,1500,0,0,0,expressway,7,0,truck,Medium
2024-08-08 00:00:00,Kancheepuram,8,3,8,27,1.7,697,50,1200,0,0,0,highway,4,0,bus,Medium
2024-09-09 00:00:00,Tirunelveli,8,0,9,33,3.6,656,75,1500,0,0,0,expressway,6,0,mixed,Medium
2024-03-12 00:00:00,Coimbatore,9,1,3,37,3.1,832,61,1500,0,0,0,expressway,6,0,3wheeler,Medium
2024-11-22 00:00:00,Tirupathur,9,4,11,25,0.9,722,5,500,0,0,0,local,3,1,bus,Critical
2024-09-24 00:00:00,Tiruchirappalli,8,1,9,27,13.7,745,64,1500,0,0,0,expressway,6,0,3wheeler,Medium
2024-03-17 00:00:00,Tiruvarur,8,6,3,41,1.9,644,46,1200,0,1,0,highway,4,0,bus,Medium
2024-11-04 00:00:00,Thoothukudi,7,0,11,29,0.9,644,8,500,0,0,0,local,3,1,lcv,Critical
2024-08-04 00:00:00,Cuddalore,9,6,8,33,0.8,608,54,1200,0,1,0,highway,4,0,car,Medium
2024-11-08 00:00:00,Chengalpattu,8,4,11,29,25.3,655,5,500,0,0,0,local,2,3,2wheeler,Critical
2024-01-22 00:00:00,Vellore,9,0,1,23,5.8,643,49,1200,0,0,0,highway,5,0,mixed,Medium
2024-01-11 00:00:00,Cuddalore,7,3,1,23,0.8,654,52,1200,0,0,0,highway,5,0,2wheeler,Medium
2024-03-13 00:00:00,Tiruvallur,7,2,3,36,0.7,692,38,1200,0,0,0,highway,5,0,lcv,Medium
2024-06-12 00:00:00,Ramanathapuram,9,2,6,41,1.8,717,72,1500,0,0,0,expressway,7,0,bus,Medium
2024-01-26 00:00:00,Krishnagiri,9,4,1,28,1.9,620,65,1500,0,0,0,expressway,6,0,cycle,Medium
2024-11-15 00:00:00,Tiruppur,9,4,11,27,13.7,655,64,1500,0,0,0,expressway,6,0,heavyvehicle,Medium
